,p,adjustedP,F,T2,df1,df2,D2
"('song_engagement', 'personality_lazy')",0.41719508893234847,1,0.5433878741323038,1.0997135547915673,2,84,0.05309382867195691
"('song_engagement', 'personality_nervous')",0.9517635898588622,1,3.143736796059096,6.362324468214837,2,84,0.3071710481324588
"('song_engagement', 'personality_outgoing')",0.42342729483162955,1,0.5542794175596877,1.1217559641088917,2,84,0.054158029343770016
"('song_engagement', 'personality_reserved')",0.8610315970754493,1,2.020609430255998,4.089328608851424,2,84,0.1974315144118057
"('song_engagement', 'personality_stress')",0.549515186158334,1,0.805049241881142,1.6292663228546922,2,84,0.07866047174714662
"('song_engagement', 'personality_thorough')",0.4158426473206119,1,0.5410400654767845,1.0949620372744449,2,84,0.05286442688283946
"('song_engagement', 'personality_trusting')",0.41505577506799285,1,0.5396766321690066,1.0922027079610848,2,84,0.05273120732109566
"('song_familiarity', 'song_like_dislike')",0.09407724201062671,1,0.09891753435333235,0.20019024809602975,2,84,0.00966512296579056
"('song_familiarity', 'song_positivity')",0.43908043074944286,1,0.582175715575046,1.1782127577114025,2,84,0.05688374579405772
"('song_familiarity', 'song_tension')",0.5047226008627743,1,0.7085475543481559,1.433965288561744,2,84,0.06923139850436832
"('song_familiarity', 'age')",0.6057752725300128,1,0.9412256917116529,1.9048615189402498,2,84,0.09196612216859142
"('song_familiarity', 'musical_expertise')",0.1814585505250836,1,0.20070929433341636,0.4061973813890569,2,84,0.01961108334120308
"('song_familiarity', 'concentration')",0.193932515348825,1,0.21614207083493986,0.43743038145166396,2,84,0.021119002878077005
"('song_familiarity', 'personality_artistic')",0.4245622387638847,1,0.5562758391430299,1.1257963411227987,2,84,0.0543530974903904
"('song_familiarity', 'personality_fault')",0.13181575496375383,1,0.14158944952614036,0.28655007642195074,2,84,0.013834548639683525
"('song_familiarity', 'personality_imagination')",0.12238189493447135,1,0.13074682738882548,0.2646066744773849,2,84,0.012775128013059092
"('song_familiarity', 'personality_lazy')",0.12163085387496275,1,0.1298887671282665,0.26287012395006315,2,84,0.01269128789326054
"('song_familiarity', 'personality_nervous')",0.8977269193654198,1,2.343135766055522,4.742060478921889,2,84,0.2289452062520557
"('song_familiarity', 'personality_outgoing')",0.1353062688466439,1,0.14563180424653727,0.29473103240370635,2,84,0.014229522652121226
"('song_familiarity', 'personality_reserved')",0.8059306472946556,1,1.6719612727220716,3.383731147175621,2,84,0.16336548823766872
"('song_familiarity', 'personality_stress')",0.3044239940083113,1,0.3645883288423323,0.7378573321809105,2,84,0.03562352269685861
"('song_familiarity', 'personality_thorough')",0.09628915877766873,1,0.10136796615118168,0.20514945530596293,2,84,0.00990455194873406
"('song_familiarity', 'personality_trusting')",0.10239241250385518,1,0.10816132479620531,0.21889791923041552,2,84,0.010568323514454024
"('song_like_dislike', 'song_positivity')",0.4476543850796672,1,0.5977956540896882,1.2098245380386545,2,84,0.05840995272439675
"('song_like_dislike', 'song_tension')",0.6077962274532079,1,0.9464807804452084,1.9154968175676836,2,84,0.09247959108123667
"('song_like_dislike', 'age')",0.5879339234803651,1,0.8959950033926971,1.8133232211518868,2,84,0.08754668159834303
"('song_like_dislike', 'musical_expertise')",0.09408451789625427,1,0.09892558476553737,0.20020654059692086,2,84,0.009665909562670431
"('song_like_dislike', 'concentration')",0.14693828328138434,1,0.15922443546405288,0.3222399289153451,2,84,0.015557643626878481
"('song_like_dislike', 'personality_artistic')",0.31305673058443984,1,0.3771871875011187,0.7633550223236926,2,84,0.03685454325314166
"('song_like_dislike', 'personality_fault')",0.06404542654614709,1,0.06624051724652368,0.1340581896655836,2,84,0.0064722877363517055
"('song_like_dislike', 'personality_imagination')",0.03993853930282987,1,0.040777757748325004,0.08252641449065774,2,84,0.003984349645220435
"('song_like_dislike', 'personality_lazy')",0.016003140796059922,1,0.016135672530217925,0.03265552773972675,2,84,0.0015765987310522903
"('song_like_dislike', 'personality_nervous')",0.897914005309982,1,2.3450689088115464,4.745972791642415,2,84,0.22913409149438962
"('song_like_dislike', 'personality_outgoing')",0.03909195404717823,1,0.03989549661451265,0.08074088600556131,2,84,0.003898144884841195
"('song_like_dislike', 'personality_reserved')",0.785396734494384,1,1.5675071563594374,3.1723359116798138,2,84,0.15315939196234396
"('song_like_dislike', 'personality_stress')",0.24089506597637458,1,0.27652157015131573,0.5596269872109961,2,84,0.02701861702960969
"('song_like_dislike', 'personality_thorough')",0.003188145343476038,0.5451728537344025,0.0031933596996659005,0.00646275177313337,2,84,0.0003120196472045523
"('song_like_dislike', 'personality_trusting')",0.007568901375444642,1,0.007598378114071532,0.015377669992763814,2,84,0.0007424291283964772
"('song_positivity', 'song_tension')",0.5684845242567395,1,0.8489173167842552,1.7180469506348022,2,84,0.08294677286638612
"('song_positivity', 'age')",0.7452248341394783,1,1.3898758232978112,2.812843928102713,2,84,0.13580323071306105
"('song_positivity', 'musical_expertise')",0.4482707298191546,1,0.5989280513538007,1.2121162944065014,2,84,0.05852059800963686
"('song_positivity', 'concentration')",0.43850441305139676,1,0.5811351113392836,1.1761067729485501,2,84,0.05678206950417528
"('song_positivity', 'personality_artistic')",0.6564781307307173,1,1.0822121893066994,2.1901913355016536,2,84,0.10574175704142277
"('song_positivity', 'personality_fault')",0.4463258452263796,1,0.5953591490373425,1.2048935159089076,2,84,0.05817188450836568
"('song_positivity', 'personality_imagination')",0.4420940202201133,1,0.5876378095803818,1.189266995579344,2,84,0.05741744096304269
"('song_positivity', 'personality_lazy')",0.4964505407684845,1,0.6917075084839786,1.3998842433604328,2,84,0.06758597623327284
"('song_positivity', 'personality_nervous')",0.9120033800441765,1,2.502156074585651,5.063887293804293,2,84,0.2444829048618055
"('song_positivity', 'personality_outgoing')",0.43922197352837244,1,0.5824315870007689,1.1787305927396514,2,84,0.056908746708296154
"('song_positivity', 'personality_reserved')",0.8411494422019195,1,1.8806819084410389,3.806141957559245,2,84,0.18375935089215
"('song_positivity', 'personality_stress')",0.5497163895595771,1,0.8055045445407834,1.63018776871349,2,84,0.07870495886685551
"('song_positivity', 'personality_thorough')",0.4376385825715912,1,0.5795730004026673,1.172945357957779,2,84,0.05662943737088057
"('song_positivity', 'personality_trusting')",0.4416470254375356,1,0.586825731780829,1.1876235047945347,2,84,0.05733809373869286
"('song_tension', 'age')",0.7681398913021508,1,1.4873512489359502,3.0101156228465658,2,84,0.14532744682999513
"('song_tension', 'musical_expertise')",0.5022392184344873,1,0.7034618839409137,1.423672860356611,2,84,0.06873448326915935
"('song_tension', 'concentration')",0.4903802645951012,1,0.6795290043286476,1.3752372706651201,2,84,0.06639602805097972
"('song_tension', 'personality_artistic')",0.7107814256965841,1,1.25907596608874,2.548129931370069,2,84,0.12302292121487014
"('song_tension', 'personality_fault')",0.483720444129416,1,0.6663374159779917,1.348540008526888,2,84,0.06510709253154232
"('song_tension', 'personality_imagination')",0.4754013177757604,1,0.6501017366535164,1.3156820860844975,2,84,0.06352072224714278
"('song_tension', 'personality_lazy')",0.5020484815631772,1,0.7030723524292991,1.4228845227735816,2,84,0.06869642257563907
"('song_tension', 'personality_nervous')",0.9231372958945313,1,2.6457239813502755,5.3544413908279385,2,84,0.25851076637182613
"('song_tension', 'personality_outgoing')",0.4747959638999217,1,0.6489306298698331,1.313311989022281,2,84,0.06340629469752411
"('song_tension', 'personality_reserved')",0.8482392022366028,1,1.9284106298928703,3.9027357985927136,2,84,0.18842287151918208
"('song_tension', 'personality_stress')",0.5173697803043628,1,0.7348592791496781,1.48721520780292,2,84,0.07180228805707771
"('song_tension', 'personality_thorough')",0.47351865016910627,1,0.6464640893859345,1.3083201809001055,2,84,0.0631652917526688
"('song_tension', 'personality_trusting')",0.4906693392535856,1,0.6801055852227423,1.3764041605698356,2,84,0.06645236513294989
"('age', 'musical_expertise')",0.5875206727834213,1,0.8949712594979584,1.811251358507773,2,84,0.08744665271374931
"('age', 'concentration')",0.6278273694428976,1,1.0001193563778175,2.0240510783836783,2,84,0.09772055705847947
"('age', 'personality_artistic')",0.7199236446215354,1,1.2921719777369711,2.61510995494387,2,84,0.1262566959379116
"('age', 'personality_fault')",0.6002142048432527,1,0.9269063931055025,1.8758819860468503,2,84,0.09056699932634626
"('age', 'personality_imagination')",0.5839541858388044,1,0.8861794108066151,1.79345833139434,2,84,0.08658761089417735
"('age', 'personality_lazy')",0.5947916587032844,1,0.9131388085795591,1.8480190173633932,2,84,0.08922178385716716
"('age', 'personality_nervous')",0.9420723854094869,1,2.9473812909202457,5.964938326862402,2,84,0.28798536872199165
"('age', 'personality_outgoing')",0.5895293769209058,1,0.8999572992803784,1.8213421533055276,2,84,0.08793383315071084
"('age', 'personality_reserved')",0.8933434958658433,1,2.2988496725037826,4.65243386101956,2,84,0.22461806099262024
"('age', 'personality_stress')",0.6554346399733301,1,1.0791011287723495,2.183895141563088,2,84,0.10543777875471069
"('age', 'personality_thorough')",0.5756907498956592,1,0.8661019759131281,1.7528254274432353,2,84,0.08462586691873557
"('age', 'personality_trusting')",0.5768947959184678,1,0.869002369275188,1.7586952711521662,2,84,0.08490926114885597
"('musical_expertise', 'concentration')",0.21277660400491372,1,0.23992590542143466,0.4855643324005225,2,84,0.023442895071501362
"('musical_expertise', 'personality_artistic')",0.31534225633728,1,0.3805498926310161,0.770160496991342,2,84,0.03718310945518688
"('musical_expertise', 'personality_fault')",0.157986517221366,1,0.1723117566087473,0.3487261740891314,2,84,0.016836391312849298
"('musical_expertise', 'personality_imagination')",0.11312259813924791,1,0.1202202536587819,0.24330289430943955,2,84,0.011746588127037313
"('musical_expertise', 'personality_lazy')",0.11862767157189553,1,0.1264651387397181,0.25594135221133424,2,84,0.012356768946940112
"('musical_expertise', 'personality_nervous')",0.9014510980689031,1,2.382316084001777,4.821353979527405,2,84,0.2327734718195806
"('musical_expertise', 'personality_outgoing')",0.11598929826085908,1,0.12346723356872191,0.24987416317479433,2,84,0.012063846945730913
"('musical_expertise', 'personality_reserved')",0.7881055592372689,1,1.5806860557201612,3.1990074937193738,2,84,0.15444708765459797
"('musical_expertise', 'personality_stress')",0.2734570244110908,1,0.32067564846043806,0.6489864314080294,2,84,0.03133286322558188
"('musical_expertise', 'personality_thorough')",0.0955467028372084,1,0.10054476584000983,0.20348345467621037,2,84,0.00982411795606565
"('musical_expertise', 'personality_trusting')",0.10412427704955211,1,0.11009762943288036,0.222816630995115,2,84,0.010757517700652057
"('concentration', 'personality_artistic')",0.423204515938422,1,0.5538880110654738,1.1209638319182207,2,84,0.05411978544777203
"('concentration', 'personality_fault')",0.17727280127655357,1,0.19558459298965902,0.39582596200288134,2,84,0.019110354436321128
"('concentration', 'personality_imagination')",0.16543318177696179,1,0.1812323620293148,0.3667797802974228,2,84,0.017708013810141945
"('concentration', 'personality_lazy')",0.15262495183190208,1,0.16593883141532656,0.3358285873881609,2,84,0.01621369983505549
"('concentration', 'personality_nervous')",0.9013310192378782,1,2.3810293031650853,4.818749780215054,2,84,0.23264774188607643
"('concentration', 'personality_outgoing')",0.162715068556991,1,0.17796683472623714,0.3601709750411942,2,84,0.017388942746161984
"('concentration', 'personality_reserved')",0.7987012638089612,1,1.6339473771793012,3.306798263339062,2,84,0.15965119251415003
"('concentration', 'personality_stress')",0.3513185239800589,1,0.4350512442392585,0.8804608514365946,2,84,0.04250837629022405
"('concentration', 'personality_thorough')",0.15328331671722428,1,0.16671915773679624,0.33740781922923047,2,84,0.01628994465757106
"('concentration', 'personality_trusting')",0.14157053824895932,1,0.15292851075511524,0.3094981765282094,2,84,0.014942475781328643
"('personality_artistic', 'personality_fault')",0.3808422133267517,1,0.4821415210404396,0.9757626021056516,2,84,0.047109515195999825
"('personality_artistic', 'personality_imagination')",0.32427503222464554,1,0.3938038866453359,0.7969840563060369,2,84,0.038478142563055054
"('personality_artistic', 'personality_lazy')",0.3291004858335648,1,0.401038471977231,0.8116254790015389,2,84,0.039185025900740224
"('personality_artistic', 'personality_nervous')",0.9007164976353343,1,2.3744690051116617,4.805472986535506,2,84,0.23200674241320143
"('personality_artistic', 'personality_outgoing')",0.34181705723795086,1,0.42036204811730404,0.8507327164278772,2,84,0.0410731111704913
"('personality_artistic', 'personality_reserved')",0.8398269846281886,1,1.8720208160713618,3.788613556334899,2,84,0.18291308512826648
"('personality_artistic', 'personality_stress')",0.4673784104542024,1,0.6346919389169683,1.2844955906652928,2,84,0.06201504794000026
"('personality_artistic', 'personality_thorough')",0.3142994100147327,1,0.37901412441138804,0.7670523946420948,2,84,0.03703305123965719
"('personality_artistic', 'personality_trusting')",0.345292213532972,1,0.42570928250546525,0.8615545003086796,2,84,0.04159558353321594
"('personality_fault', 'personality_imagination')",0.09926209262205225,1,0.10467116741203966,0.21183450547674693,2,84,0.01022730409349444
"('personality_fault', 'personality_lazy')",0.09047669421875006,1,0.09494180396450859,0.1921441270710293,2,84,0.009276658743162901
"('personality_fault', 'personality_nervous')",0.8970161514105437,1,2.335824323904041,4.72726351266294,2,84,0.22823081331946496
"('personality_fault', 'personality_outgoing')",0.09975859032098404,1,0.10522390927964308,0.21295314973261098,2,84,0.010281311890531162
"('personality_fault', 'personality_reserved')",0.7868336155269668,1,1.5744764799134623,3.1864404950629592,2,84,0.15384035686485983
"('personality_fault', 'personality_stress')",0.261947141861343,1,0.3048407940364651,0.6169397022166555,2,84,0.029785657099250296
"('personality_fault', 'personality_thorough')",0.07478807864909706,1,0.07780444051452456,0.15746136770796637,2,84,0.007602185899330229
"('personality_fault', 'personality_trusting')",0.06419323904955443,1,0.06639870611666292,0.13437833380753209,2,84,0.006487744196035122
"('personality_imagination', 'personality_lazy')",0.049818637194279085,1,0.051133505763050535,0.10348447594903085,2,84,0.004996198339381622
"('personality_imagination', 'personality_nervous')",0.8980095725270452,1,2.3460577966165115,4.747974112200082,2,84,0.2292307146289718
"('personality_imagination', 'personality_outgoing')",0.05803518455372938,1,0.05982993011279774,0.12108438237113828,2,84,0.005845916351991692
"('personality_imagination', 'personality_reserved')",0.7871314942874242,1,1.575927303323999,3.1893766852985697,2,84,0.15398211521696756
"('personality_imagination', 'personality_stress')",0.2403916496387335,1,0.2758542595031892,0.5582764775659781,2,84,0.026953414843640455
"('personality_imagination', 'personality_thorough')",0.03860388406921796,1,0.03938722049565527,0.0797122319554928,2,84,0.003848481786974403
"('personality_imagination', 'personality_trusting')",0.03935450150187668,1,0.04016902290155957,0.08129445111029912,2,84,0.003924870836068826
"('personality_lazy', 'personality_nervous')",0.9218037884670411,1,2.627443776731976,5.317445738624237,2,84,0.2567246277804154
"('personality_lazy', 'personality_outgoing')",0.0549931528556169,1,0.05660121087915674,0.11455006963638864,2,84,0.005530441763799008
"('personality_lazy', 'personality_reserved')",0.801606484391288,1,1.649053096265701,3.337369361490109,2,84,0.16112715563243035
"('personality_lazy', 'personality_stress')",0.24186935432987217,1,0.2778143397925251,0.5622433067229675,2,84,0.027144932122585
"('personality_lazy', 'personality_thorough')",0.020749651165202835,1,0.02097318506820477,0.04244573168565251,2,84,0.00204926673510087
"('personality_lazy', 'personality_trusting')",0.025363441782040082,1,0.025698497130002683,0.052008863239291145,2,84,0.002510971754616165
"('personality_nervous', 'personality_outgoing')",0.8969343007391937,1,2.3349856715155717,4.72556623997199,2,84,0.2281488695214002
"('personality_nervous', 'personality_reserved')",0.9463996433287746,1,3.030544955659457,6.133245743596519,2,84,0.29611119849772316
"('personality_nervous', 'personality_stress')",0.8970157162723261,1,2.33581986361844,4.727254485894462,2,84,0.228230377509888
"('personality_nervous', 'personality_thorough')",0.8999317940051028,1,2.3661521120853477,4.788641179220346,2,84,0.23119410798677587
"('personality_nervous', 'personality_trusting')",0.9055158694036108,1,2.42684859124029,4.911479291795825,2,84,0.23712469388803373
"('personality_outgoing', 'personality_reserved')",0.7960382133601096,1,1.6202956184074575,3.2791697039198544,2,84,0.1583172942514025
"('personality_outgoing', 'personality_stress')",0.24032546188083168,1,0.2757665570643674,0.5580989845350293,2,84,0.026944845535265008
"('personality_outgoing', 'personality_thorough')",0.03895390077412804,1,0.039751701120624774,0.08044987131555013,2,84,0.0038840947860448735
"('personality_outgoing', 'personality_trusting')",0.040970249724013086,1,0.041854022826606614,0.08470457000622766,2,84,0.004089510316615875
"('personality_reserved', 'personality_stress')",0.8233574236806543,1,1.7699036521670706,3.581947867480976,2,84,0.17293532989503047
"('personality_reserved', 'personality_thorough')",0.7868260068164442,1,1.5744394487553257,3.186365551052445,2,84,0.15383673859132227
"('personality_reserved', 'personality_trusting')",0.7934038510302035,1,1.6069693063659998,3.2521997866930947,2,84,0.1570151950290229
"('personality_stress', 'personality_thorough')",0.24677873234433806,1,0.2843545125866926,0.5754793707111635,2,84,0.027783965178618884
"('personality_stress', 'personality_trusting')",0.24760638731971513,1,0.2854613952118166,0.5777194903096289,2,84,0.027892117456680198
"('personality_thorough', 'personality_trusting')",0.009494733601198176,1,0.009541179523488662,0.019309529988012768,2,84,0.0009322581070794179
